set,task,n,A,B,observed_mass,observed_fraction,expected_mass,enrichment
best,ALL_TASKS,170,OFF,L0,4.153903030435726,0.024434723708445443,2.044979992064635,2.0312682992276603
best,ALL_TASKS,170,OFF,L6,2.8108554516711233,0.016534443833359547,5.855686616067354,0.4800214963619207
best,ALL_TASKS,170,OFF,L12,2.9691395830241953,0.017465526958965853,1.3798196055109528,2.151831711308893
best,ALL_TASKS,170,OFF,L18,1.8702286833713009,0.01100134519630177,1.8844173662469317,0.9924705199974412
best,ALL_TASKS,170,OFF,L24,0.7095108323398651,0.004173593131410971,1.4254199712518316,0.4977556415999692
best,ALL_TASKS,170,OFF,ALL,5.412659746093092,0.031839174977018186,2.852729175223455,1.897361934355061
best,ALL_TASKS,170,L0,OFF,3.4989281266568146,0.020581930156804793,2.044979992064635,1.7109840390781805
best,ALL_TASKS,170,L0,L6,4.566919771255618,0.02686423394856246,1.9104842468745624,2.390451414989066
best,ALL_TASKS,170,L0,L12,5.840745525044566,0.03435732661790921,6.634398894319881,0.8803729799914788
best,ALL_TASKS,170,L0,L18,6.888874385550786,0.04052279050323992,6.971612584669184,0.9881321289567436
best,ALL_TASKS,170,L0,L24,4.90068012833738,0.02882753016669047,9.196461530132376,0.5328875798893097
best,ALL_TASKS,170,L0,ALL,5.813950741159956,0.03419971024211739,3.8178798058977232,1.5228218374446398
best,ALL_TASKS,170,L6,OFF,3.1837841139505882,0.018728141846768166,5.855686616067354,0.543708077753792
best,ALL_TASKS,170,L6,L0,9.602584196158562,0.05648578938916801,1.9104842468745624,5.026256673860469
best,ALL_TASKS,170,L6,L12,3.645159424156596,0.021442114259744682,5.675327765716781,0.6422817455894058
best,ALL_TASKS,170,L6,L18,5.5538480141268405,0.03266969420074612,4.293907693935883,1.2934251059868664
best,ALL_TASKS,170,L6,L24,1.965017999609599,0.01155892940946823,0.8530799220272905,2.303439512372836
best,ALL_TASKS,170,L6,ALL,5.66786213367135,0.03334036549218441,5.832388794356758,0.9717908619458636
best,ALL_TASKS,170,L12,OFF,1.5590418337149783,0.00917083431597046,1.3798196055109528,1.1298881589218024
best,ALL_TASKS,170,L12,L0,4.422596549188756,0.02601527381875739,6.634398894319881,0.6666160144478521
best,ALL_TASKS,170,L12,L6,4.0305775708239056,0.023709279828375916,5.675327765716781,0.7101929152306594
best,ALL_TASKS,170,L12,L18,2.7017933327199906,0.015892901957176415,2.367441101252749,1.1412293768534796
best,ALL_TASKS,170,L12,L24,2.6236644786365106,0.01543332046256771,2.0042244837274787,1.3090671728333498
best,ALL_TASKS,170,L12,ALL,4.798830137873836,0.028228412575728445,4.845872969305464,0.9902921864172657
best,ALL_TASKS,170,L18,OFF,2.091551365947154,0.012303243329100905,1.8844173662469317,1.1099193859122394
best,ALL_TASKS,170,L18,L0,5.463288752940355,0.032136992664355025,6.971612584669184,0.783647784008296
best,ALL_TASKS,170,L18,L6,2.4445783341114105,0.014379872553596532,4.293907693935883,0.5693132010182222
best,ALL_TASKS,170,L18,L12,2.61526582540976,0.015383916620057413,2.367441101252749,1.1046804180369567
best,ALL_TASKS,170,L18,L24,2.203761028639742,0.012963300168469073,5.518309953380534,0.399354339871705
best,ALL_TASKS,170,L18,ALL,3.792291706816864,0.022307598275393317,4.597294181079175,0.8248964624505835
best,ALL_TASKS,170,L24,OFF,1.0330045235202867,0.006076497197178157,1.4254199712518316,0.7247018733805742
best,ALL_TASKS,170,L24,L0,3.4791211428576356,0.020465418487397857,9.196461530132376,0.3783108461290498
best,ALL_TASKS,170,L24,L6,2.3109148197727443,0.013593616586898496,0.8530799220272905,2.708907758936585
best,ALL_TASKS,170,L24,L12,1.9500534200727153,0.011470902471015973,2.0042244837274787,0.9729715587776797
best,ALL_TASKS,170,L24,L18,1.7289371168679641,0.010170218334517436,5.518309953380534,0.31330917100965155
best,ALL_TASKS,170,L24,ALL,6.295739312133118,0.03703376065960658,5.038263346958998,1.2495852000140304
best,ALL_TASKS,170,ALL,OFF,6.479148471563063,0.03811263806801802,2.852729175223455,2.2712105053069225
best,ALL_TASKS,170,ALL,L0,5.358252675394239,0.03151913338467199,3.8178798058977232,1.4034629029224555
best,ALL_TASKS,170,ALL,L6,5.185145732989374,0.030500857252878672,5.832388794356758,0.8890260776178646
best,ALL_TASKS,170,ALL,L12,6.011720157238096,0.03536305974845939,4.845872969305464,1.2405855859857025
best,ALL_TASKS,170,ALL,L18,6.591761726312239,0.038775068978307285,4.597294181079175,1.4338350922683132
best,ALL_TASKS,170,ALL,L24,5.774308097841273,0.03396651822259573,5.038263346958998,1.146090964325344
best,ruler_fwe_16k,21,OFF,L0,0.5623280423280421,0.026777525825144862,0.0,
best,ruler_fwe_16k,21,OFF,L6,0.1949206349206348,0.009281934996220705,0.5843079922027291,0.33359227928035246
best,ruler_fwe_16k,21,OFF,L12,0.29678571428571426,0.01413265306122449,0.018518518518518517,16.02642857142857
best,ruler_fwe_16k,21,OFF,L18,0.5012838468720822,0.023870659374861054,0.554093567251462,0.9046916919802221
best,ruler_fwe_16k,21,OFF,L24,0.02380952380952381,0.0011337868480725624,0.25,0.09523809523809525
best,ruler_fwe_16k,21,OFF,ALL,0.5003174603174603,0.023824640967498107,0.037037037037037035,13.508571428571429
best,ruler_fwe_16k,21,L0,OFF,0.34936507936507943,0.01663643235071807,0.0,
best,ruler_fwe_16k,21,L0,L6,0.4177873977873977,0.01989463798987608,0.044159544159544165,9.460863007959778
best,ruler_fwe_16k,21,L0,L12,0.24909769968593487,0.011861795223139756,0.913105413105413,0.27280278499146066
best,ruler_fwe_16k,21,L0,L18,0.722020202020202,0.03438191438191438,0.7891737891737892,0.9149064653757794
best,ruler_fwe_16k,21,L0,L24,0.3249582661347366,0.015474203149273173,0.6723646723646725,0.48330657378513786
best,ruler_fwe_16k,21,L0,ALL,1.307037037037037,0.06223985890652557,0.17948717948717957,7.282063492063489
best,ruler_fwe_16k,21,L6,OFF,0.29513227513227513,0.014053917863441673,0.5843079922027291,0.5050971047301323
best,ruler_fwe_16k,21,L6,L0,1.781466202642673,0.08483172393536538,0.044159544159544165,40.34158949210182
best,ruler_fwe_16k,21,L6,L12,0.6325925925925926,0.030123456790123456,1.6353276353276351,0.386829268292683
best,ruler_fwe_16k,21,L6,L18,1.729642857142857,0.08236394557823129,0.8302594092067777,2.0832559534559714
best,ruler_fwe_16k,21,L6,L24,0.10084656084656085,0.004802217183169565,0.16666666666666669,0.605079365079365
best,ruler_fwe_16k,21,L6,ALL,0.7483076563958917,0.03563369792361389,0.5534188034188035,1.352154375263619
best,ruler_fwe_16k,21,L12,OFF,0.30136321195144716,0.014350629140545103,0.018518518518518517,16.273613445378146
best,ruler_fwe_16k,21,L12,L0,0.614074074074074,0.029241622574955904,0.913105413105413,0.6725117004680187
best,ruler_fwe_16k,21,L12,L6,0.7492997198879552,0.03568093904228358,1.6353276353276351,0.4581954733112758
best,ruler_fwe_16k,21,L12,L18,0.3144841269841269,0.014975434618291757,0.48074074074074075,0.6541657495047324
best,ruler_fwe_16k,21,L12,L24,0.5113632119514472,0.024350629140545105,0.74,0.6910313675019557
best,ruler_fwe_16k,21,L12,ALL,0.18233766233766224,0.008682745825602963,0.15384615384615388,1.1851948051948042
best,ruler_fwe_16k,21,L18,OFF,0.02380952380952381,0.0011337868480725624,0.554093567251462,0.04297022238974746
best,ruler_fwe_16k,21,L18,L0,0.5280394986277338,0.025144738029892085,0.7891737891737892,0.6691042022322548
best,ruler_fwe_16k,21,L18,L6,0.37216931216931204,0.017722348198538667,0.8302594092067777,0.44825666296860067
best,ruler_fwe_16k,21,L18,L12,0.24140211640211634,0.011495338876291254,0.48074074074074075,0.5021461589258198
best,ruler_fwe_16k,21,L18,L24,0.2731092436974789,0.013005202080832329,0.9402279202279202,0.2904713185195294
best,ruler_fwe_16k,21,L18,ALL,0.36020881079704603,0.01715280051414505,0.6944444444444444,0.5187006875477463
best,ruler_fwe_16k,21,L24,OFF,0.02380952380952381,0.0011337868480725624,0.25,0.09523809523809525
best,ruler_fwe_16k,21,L24,L0,0.24503968253968253,0.011668556311413454,0.6723646723646725,0.36444461259079897
best,ruler_fwe_16k,21,L24,L6,0.08380952380952382,0.00399092970521542,0.16666666666666669,0.5028571428571429
best,ruler_fwe_16k,21,L24,L12,0.2094841269841269,0.009975434618291758,0.74,0.283086658086658
best,ruler_fwe_16k,21,L24,L18,0.14145658263305314,0.006736027744431101,0.9402279202279202,0.1504492470280639
best,ruler_fwe_16k,21,L24,ALL,1.7582539682539682,0.08372637944066515,0.26282051282051283,6.6899419279907075
best,ruler_fwe_16k,21,ALL,OFF,0.6393650793650794,0.030445956160241875,0.037037037037037035,17.262857142857143
best,ruler_fwe_16k,21,ALL,L0,0.41744786803610323,0.019878469906481105,0.17948717948717957,2.325780979058288
best,ruler_fwe_16k,21,ALL,L6,0.6039125145007498,0.02875773878574999,0.5534188034188035,1.0912396014917023
best,ruler_fwe_16k,21,ALL,L12,0.6008465608465607,0.02861174099269337,0.15384615384615388,3.905502645502644
best,ruler_fwe_16k,21,ALL,L18,0.3199037999037998,0.015233514281133323,0.6944444444444444,0.4606614718614717
best,ruler_fwe_16k,21,ALL,L24,0.7473112073112074,0.03558624796720035,0.26282051282051283,2.843428008306057
best,ruler_niah_multikey_1_16k,1,OFF,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,OFF,L6,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,OFF,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,OFF,L18,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,OFF,L24,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,OFF,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,L6,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,L18,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,L24,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L0,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L6,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L6,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L6,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L6,L18,1.0,1.0,0.5,2.0
best,ruler_niah_multikey_1_16k,1,L6,L24,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L6,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,L6,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,L18,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,L24,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L12,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L18,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L18,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L18,L6,0,0.0,0.5,0.0
best,ruler_niah_multikey_1_16k,1,L18,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L18,L24,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L18,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,L6,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,L18,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,L24,ALL,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,OFF,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,L0,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,L6,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,L12,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,L18,0,0.0,0.0,
best,ruler_niah_multikey_1_16k,1,ALL,L24,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,L0,0.16387959866220736,0.04096989966555184,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,L6,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,L12,0.022727272727272728,0.005681818181818182,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,L18,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,L24,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,OFF,ALL,0.05976430976430976,0.01494107744107744,0.0,
best,ruler_niah_multikey_2_16k,4,L0,OFF,0.2656976678715809,0.06642441696789522,0.0,
best,ruler_niah_multikey_2_16k,4,L0,L6,0.3347550195376282,0.08368875488440705,0.0,
best,ruler_niah_multikey_2_16k,4,L0,L12,0.52799454973368,0.13199863743342,0.0,
best,ruler_niah_multikey_2_16k,4,L0,L18,0.24154589371980675,0.06038647342995169,0.0,
best,ruler_niah_multikey_2_16k,4,L0,L24,0.2222194070020157,0.055554851750503925,0.7407407407407407,0.2999961994527212
best,ruler_niah_multikey_2_16k,4,L0,ALL,0.07407407407407407,0.018518518518518517,0.24074074074074073,0.3076923076923077
best,ruler_niah_multikey_2_16k,4,L6,OFF,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L6,L0,0.037037037037037035,0.009259259259259259,0.0,
best,ruler_niah_multikey_2_16k,4,L6,L12,0.06818181818181818,0.017045454545454544,0.0,
best,ruler_niah_multikey_2_16k,4,L6,L18,0.022727272727272728,0.005681818181818182,0.0,
best,ruler_niah_multikey_2_16k,4,L6,L24,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L6,ALL,0.022727272727272728,0.005681818181818182,0.0,
best,ruler_niah_multikey_2_16k,4,L12,OFF,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L12,L0,0.11396011396011396,0.02849002849002849,0.0,
best,ruler_niah_multikey_2_16k,4,L12,L6,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L12,L18,0.045454545454545456,0.011363636363636364,0.0,
best,ruler_niah_multikey_2_16k,4,L12,L24,0.022727272727272728,0.005681818181818182,0.0,
best,ruler_niah_multikey_2_16k,4,L12,ALL,0.08249158249158249,0.020622895622895623,0.5,0.16498316498316498
best,ruler_niah_multikey_2_16k,4,L18,OFF,0.09090909090909091,0.022727272727272728,0.0,
best,ruler_niah_multikey_2_16k,4,L18,L0,0.22506840985101856,0.05626710246275464,0.0,
best,ruler_niah_multikey_2_16k,4,L18,L6,0.043478260869565216,0.010869565217391304,0.0,
best,ruler_niah_multikey_2_16k,4,L18,L12,0.045454545454545456,0.011363636363636364,0.0,
best,ruler_niah_multikey_2_16k,4,L18,L24,0.045454545454545456,0.011363636363636364,0.0,
best,ruler_niah_multikey_2_16k,4,L18,ALL,0.09822584822584823,0.02455646205646206,0.0,
best,ruler_niah_multikey_2_16k,4,L24,OFF,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L24,L0,0.07692307692307693,0.019230769230769232,0.7407407407407407,0.10384615384615385
best,ruler_niah_multikey_2_16k,4,L24,L6,0,0.0,0.0,
best,ruler_niah_multikey_2_16k,4,L24,L12,0.045454545454545456,0.011363636363636364,0.0,
best,ruler_niah_multikey_2_16k,4,L24,L18,0.022727272727272728,0.005681818181818182,0.0,
best,ruler_niah_multikey_2_16k,4,L24,ALL,0.08249158249158249,0.020622895622895623,0.5185185185185185,0.1590909090909091
best,ruler_niah_multikey_2_16k,4,ALL,OFF,0.15941465941465943,0.03985366485366486,0.0,
best,ruler_niah_multikey_2_16k,4,ALL,L0,0.1259698433611477,0.03149246084028692,0.24074074074074073,0.5232593493463058
best,ruler_niah_multikey_2_16k,4,ALL,L6,0.24333074333074337,0.06083268583268584,0.0,
best,ruler_niah_multikey_2_16k,4,ALL,L12,0.14510489510489513,0.03627622377622378,0.5,0.29020979020979026
best,ruler_niah_multikey_2_16k,4,ALL,L18,0.16083916083916086,0.040209790209790215,0.0,
best,ruler_niah_multikey_2_16k,4,ALL,L24,0.06118881118881119,0.015297202797202798,0.5185185185185185,0.11800699300699302
best,ruler_niah_multikey_3_16k,16,OFF,L0,0.48226790174406864,0.03014174385900429,0.3566606563288858,1.3521757816184727
best,ruler_niah_multikey_3_16k,16,OFF,L6,0.10449735449735455,0.006531084656084659,1.0918045705279749,0.09571067690880036
best,ruler_niah_multikey_3_16k,16,OFF,L12,0.20721046151367242,0.012950653844604526,0.008474576271186446,24.450834458613333
best,ruler_niah_multikey_3_16k,16,OFF,L18,0.13297394429469905,0.00831087151841869,0.008474576271186446,15.690925426774479
best,ruler_niah_multikey_3_16k,16,OFF,L24,0.1478696741854637,0.009241854636591482,0.036949152542372896,4.001977420615759
best,ruler_niah_multikey_3_16k,16,OFF,ALL,0.3900476675695974,0.024377979223099838,0.018518518518518517,21.06257404875826
best,ruler_niah_multikey_3_16k,16,L0,OFF,0.3296844706104885,0.02060527941315553,0.3566606563288858,0.9243645598702598
best,ruler_niah_multikey_3_16k,16,L0,L6,0.6488380568424416,0.0405523785526526,0.3705825301569982,1.750859805958904
best,ruler_niah_multikey_3_16k,16,L0,L12,0.49882292009484996,0.031176432505928123,0.30923555863023183,1.6130839619622046
best,ruler_niah_multikey_3_16k,16,L0,L18,0.5046383846822442,0.03153989904264026,0.35083681451720206,1.438384923705038
best,ruler_niah_multikey_3_16k,16,L0,L24,0.3528352657738623,0.022052204110866395,1.2624771641236532,0.279478532998878
best,ruler_niah_multikey_3_16k,16,L0,ALL,0.22909124663510633,0.014318202914694145,0.5128205128205128,0.44672793093845736
best,ruler_niah_multikey_3_16k,16,L6,OFF,0.18040734260529034,0.011275458912830646,1.0918045705279749,0.16523776092826664
best,ruler_niah_multikey_3_16k,16,L6,L0,0.40694052168729433,0.025433782605455896,0.3705825301569982,1.098110376425173
best,ruler_niah_multikey_3_16k,16,L6,L12,0.15422947655652064,0.00963934228478254,0.0,
best,ruler_niah_multikey_3_16k,16,L6,L18,0.17079867733624773,0.010674917333515483,0.15384615384615388,1.1101914026856101
best,ruler_niah_multikey_3_16k,16,L6,L24,0.15051780394382186,0.009407362746488866,0.018518518518518517,8.12796141296638
best,ruler_niah_multikey_3_16k,16,L6,ALL,0.5646819545528575,0.035292622159553595,1.7535612535612535,0.3220200910610122
best,ruler_niah_multikey_3_16k,16,L12,OFF,0.22564009604724605,0.014102506002952878,0.008474576271186446,26.62553133357502
best,ruler_niah_multikey_3_16k,16,L12,L0,0.5289136040501475,0.03305710025313422,0.30923555863023183,1.7103906368109352
best,ruler_niah_multikey_3_16k,16,L12,L6,0.14497021729726137,0.009060638581078835,0.0,
best,ruler_niah_multikey_3_16k,16,L12,L18,0.17961964660077873,0.01122622791254867,0.028882739536492574,6.218926926022169
best,ruler_niah_multikey_3_16k,16,L12,L24,0.2229919662888879,0.013936997893055494,0.27735731580767903,0.8039880456714243
best,ruler_niah_multikey_3_16k,16,L12,ALL,0.714141245966386,0.04463382787289912,0.24000000000000002,2.9755885248599414
best,ruler_niah_multikey_3_16k,16,L18,OFF,0.15184186882300094,0.009490116801437559,0.008474576271186446,17.9173405211141
best,ruler_niah_multikey_3_16k,16,L18,L0,0.38629353822584545,0.02414334613911534,0.35083681451720206,1.1010632927945048
best,ruler_niah_multikey_3_16k,16,L18,L6,0.14399555842786566,0.008999722401741603,0.15384615384615388,0.9359711297811265
best,ruler_niah_multikey_3_16k,16,L18,L12,0.1975129122596849,0.012344557016230306,0.028882739536492574,6.83844106997304
best,ruler_niah_multikey_3_16k,16,L18,L24,0.17070979335130282,0.010669362084456426,0.527153234175026,0.3238333415870186
best,ruler_niah_multikey_3_16k,16,L18,ALL,0.37492362564979254,0.023432726603112033,0.6538461538461539,0.5734126039349768
best,ruler_niah_multikey_3_16k,16,L24,OFF,0.1303258145363409,0.008145363408521306,0.036949152542372896,3.5271665402037202
best,ruler_niah_multikey_3_16k,16,L24,L0,0.4458561175666439,0.027866007347915243,1.2624771641236532,0.3531597483397922
best,ruler_niah_multikey_3_16k,16,L24,L6,0.12204121414647737,0.0076275758841548354,0.018518518518518517,6.590225563909778
best,ruler_niah_multikey_3_16k,16,L24,L12,0.1611900120672051,0.010074375754200319,0.27735731580767903,0.5811637295299436
best,ruler_niah_multikey_3_16k,16,L24,L18,0.11410601976639718,0.007131626235399824,0.527153234175026,0.21645702306079673
best,ruler_niah_multikey_3_16k,16,L24,ALL,0.30376555927491056,0.01898534745468191,0.020000000000000004,15.188277963745525
best,ruler_niah_multikey_3_16k,16,ALL,OFF,1.0854254217192816,0.0678390888574551,0.018518518518518517,58.61297277284121
best,ruler_niah_multikey_3_16k,16,ALL,L0,0.7093868931588223,0.044336680822426394,0.5128205128205128,1.3833044416597036
best,ruler_niah_multikey_3_16k,16,ALL,L6,0.49973881522623664,0.03123367595163979,1.7535612535612535,0.2849850920299091
best,ruler_niah_multikey_3_16k,16,ALL,L12,0.5310475789642449,0.03319047368526531,0.24000000000000002,2.212698245684354
best,ruler_niah_multikey_3_16k,16,ALL,L18,1.850022045855379,0.1156263778659612,0.6538461538461539,2.829445481896462
best,ruler_niah_multikey_3_16k,16,ALL,L24,0.9491873096039749,0.05932420685024843,0.020000000000000004,47.459365480198734
best,ruler_niah_multiquery_16k,12,OFF,L0,0.19693301049233256,0.01641108420769438,0.0,
best,ruler_niah_multiquery_16k,12,OFF,L6,0.17195767195767195,0.014329805996472662,0.0,
best,ruler_niah_multiquery_16k,12,OFF,L12,0.24772588946665078,0.020643824122220898,0.0,
best,ruler_niah_multiquery_16k,12,OFF,L18,0.2979113833795691,0.02482594861496409,0.0,
best,ruler_niah_multiquery_16k,12,OFF,L24,0.05714285714285717,0.004761904761904764,0.0,
best,ruler_niah_multiquery_16k,12,OFF,ALL,0.7673106947697105,0.06394255789747587,0.5,1.534621389539421
best,ruler_niah_multiquery_16k,12,L0,OFF,0.22165842657645934,0.01847153554803828,0.0,
best,ruler_niah_multiquery_16k,12,L0,L6,0.17382804747350453,0.014485670622792044,0.5,0.34765609494700905
best,ruler_niah_multiquery_16k,12,L0,L12,0.2132367750595036,0.017769731254958634,0.08771929824561406,2.4308992356783405
best,ruler_niah_multiquery_16k,12,L0,L18,0.8110850897736133,0.0675904241478011,1.2368421052631582,0.655770923646751
best,ruler_niah_multiquery_16k,12,L0,L24,0.23039725908578365,0.01919977159048197,1.0614035087719298,0.21706849203123418
best,ruler_niah_multiquery_16k,12,L0,ALL,0.5080601092896175,0.04233834244080146,0.0,
best,ruler_niah_multiquery_16k,12,L6,OFF,0.04020296643247462,0.0033502472027062183,0.0,
best,ruler_niah_multiquery_16k,12,L6,L0,0.5195341225002243,0.04329451020835203,0.5,1.0390682450004487
best,ruler_niah_multiquery_16k,12,L6,L12,0.2735455615977984,0.0227954634664832,0.0,
best,ruler_niah_multiquery_16k,12,L6,L18,0.25051234102359415,0.020876028418632845,0.0,
best,ruler_niah_multiquery_16k,12,L6,L24,0.08600603342198232,0.00716716945183186,0.5,0.17201206684396464
best,ruler_niah_multiquery_16k,12,L6,ALL,0.6017467741627227,0.050145564513560226,1.0,0.6017467741627227
best,ruler_niah_multiquery_16k,12,L12,OFF,0.19077720001587742,0.015898100001323117,0.0,
best,ruler_niah_multiquery_16k,12,L12,L0,0.6693301049233242,0.05577750874361035,0.08771929824561406,7.630363196125894
best,ruler_niah_multiquery_16k,12,L12,L6,0.3485548234297888,0.029046235285815732,0.0,
best,ruler_niah_multiquery_16k,12,L12,L18,0.05715211897484751,0.004762676581237292,0.026315789473684223,2.1717805210442043
best,ruler_niah_multiquery_16k,12,L12,L24,0.2574346048505538,0.02145288373754615,0.5087719298245614,0.5059921543614333
best,ruler_niah_multiquery_16k,12,L12,ALL,0.5607142857142848,0.0467261904761904,0.0,
best,ruler_niah_multiquery_16k,12,L18,OFF,0.39999999999999997,0.03333333333333333,0.0,
best,ruler_niah_multiquery_16k,12,L18,L0,0.8689066701361776,0.0724088891780148,1.2368421052631582,0.7025202864930796
best,ruler_niah_multiquery_16k,12,L18,L6,0.0941798941798942,0.007848324514991184,0.0,
best,ruler_niah_multiquery_16k,12,L18,L12,0.07779571338893372,0.006482976115744477,0.026315789473684223,2.95623710877948
best,ruler_niah_multiquery_16k,12,L18,L24,0.17779571338893374,0.014816309449077811,0.07894736842105264,2.2520790362598273
best,ruler_niah_multiquery_16k,12,L18,ALL,0.3110850897736145,0.02592375748113454,0.5,0.622170179547229
best,ruler_niah_multiquery_16k,12,L24,OFF,0.0577078288942696,0.0048089857411891335,0.0,
best,ruler_niah_multiquery_16k,12,L24,L0,0.273405972558515,0.022783831046542916,1.0614035087719298,0.2575890981129811
best,ruler_niah_multiquery_16k,12,L24,L6,0.20623545488091194,0.01718628790674266,0.5,0.4124709097618239
best,ruler_niah_multiquery_16k,12,L24,L12,0.3083518569973141,0.02569598808310951,0.5087719298245614,0.6060708913395484
best,ruler_niah_multiquery_16k,12,L24,L18,0.15771709072625995,0.013143090893854995,0.07894736842105264,1.997749815865959
best,ruler_niah_multiquery_16k,12,L24,ALL,0.23361640726186433,0.019468033938488696,0.0,
best,ruler_niah_multiquery_16k,12,ALL,OFF,0.10239947604493314,0.008533289670411096,0.5,0.2047989520898663
best,ruler_niah_multiquery_16k,12,ALL,L0,0.1444716418875908,0.012039303490632565,0.0,
best,ruler_niah_multiquery_16k,12,ALL,L6,0.15660567088741584,0.01305047257395132,1.0,0.15660567088741584
best,ruler_niah_multiquery_16k,12,ALL,L12,0.19761037383988203,0.016467531153323504,0.0,
best,ruler_niah_multiquery_16k,12,ALL,L18,0.23915402720626394,0.019929502267188662,0.5,0.4783080544125279
best,ruler_niah_multiquery_16k,12,ALL,L24,0.24020296643247463,0.020016913869372887,0.0,
best,ruler_niah_multivalue_16k,8,OFF,L0,0.05386992555134148,0.006733740693917685,0.0,
best,ruler_niah_multivalue_16k,8,OFF,L6,0.10444699248979965,0.013055874061224956,0.0,
best,ruler_niah_multivalue_16k,8,OFF,L12,0.03653015023667421,0.0045662687795842765,0.0,
best,ruler_niah_multivalue_16k,8,OFF,L18,0.07676639977524932,0.009595799971906165,0.0,
best,ruler_niah_multivalue_16k,8,OFF,L24,0.03357213091726366,0.0041965163646579574,0.5,0.06714426183452732
best,ruler_niah_multivalue_16k,8,OFF,ALL,0.22922926528092202,0.028653658160115253,0.0,
best,ruler_niah_multivalue_16k,8,L0,OFF,0.06012080348363534,0.007515100435454418,0.0,
best,ruler_niah_multivalue_16k,8,L0,L6,0.07156904059558927,0.008946130074448659,0.018518518518518517,3.864728192161821
best,ruler_niah_multivalue_16k,8,L0,L12,0.5998044865198601,0.07497556081498251,0.24074074074074073,2.491495559390188
best,ruler_niah_multivalue_16k,8,L0,L18,0.38902935805590677,0.048628669756988346,0.15789473684210528,2.4638526010207427
best,ruler_niah_multivalue_16k,8,L0,L24,0.1195474279442174,0.014943428493027175,0.8157894736842106,0.14654200844775034
best,ruler_niah_multivalue_16k,8,L0,ALL,0.045020368029217585,0.005627546003652198,0.0,
best,ruler_niah_multivalue_16k,8,L6,OFF,0.0874665569047129,0.010933319613089113,0.0,
best,ruler_niah_multivalue_16k,8,L6,L0,0.2088576426660394,0.026107205333254925,0.018518518518518517,11.278312703966128
best,ruler_niah_multivalue_16k,8,L6,L12,0.5958959319475887,0.07448699149344859,0.9814814814814814,0.6071392514182979
